artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
K. Michelle,11e81bcb-7a84-cb1e-8ea6-a0369fe50396,2retT7MFwHDVTeGKDdybEx,https://www.instagram.com/kmichellemusic/,kmichellemusic,,,,,https://soundcloud.com/thekmichelle,thekmichelle,https://twitter.com/kmichelle,kmichelle,https://www.facebook.com/kmichellemusic,http://thekmichelle.com/,"spotify,soundcloud+musicbrainz",
Joseline Hernandez,11e81bc8-20cc-8a38-9d36-a0369fe50396,2PRMdXcZ3cQu57agSO2zDn,https://www.instagram.com/joseline/,joseline,,,,,https://soundcloud.com/joseline-hernandez-338062821,joseline-hernandez-338062821,https://twitter.com/msjoseline,msjoseline,https://www.facebook.com/JoselineHernandezOfficial,,"spotify,soundcloud+musicbrainz",
Lil Hero,9e503fe3-d3c1-49d9-865a-2cd8b114b716,2imvddeWiv58tUPKh8q3kO,,,,,,,https://soundcloud.com/user-180106853-791491009,user-180106853-791491009,,,,,"spotify,soundcloud",
Jorjiana,8beb8155-7251-4abd-8095-316c4afd5084,3tIDgNCk7FQmTHl7hEj1rF,https://www.instagram.com/jorjiana219/,jorjiana219,,,,,https://soundcloud.com/jorjiana,jorjiana,,,,,"spotify,soundcloud+musicbrainz",
Pháo,a0cd617b-1b58-47d7-8e52-6eba6c6f5656,0dgJbQ0bKPyUXco8hEXN7X,,,,,,,,,,,,,spotify,
Mori Calliope,d371e46a-bf53-4243-a2c1-70c9aae94744,1PhE6rv0146ZTQosoPDjk8,,,https://www.tiktok.com/@moricalliope_hololiveen,moricalliope_hololiveen,,,https://soundcloud.com/moricalliope,moricalliope,https://twitter.com/moricalliope_jp,moricalliope_jp,,,"spotify,soundcloud+musicbrainz",
Dess Dior,835cb89c-5de1-11e9-9e03-549f35141000,1RnSjp7u3KIyEJbRiQLs9O,,,,,,,https://soundcloud.com/dessdior,dessdior,https://twitter.com/1dessdior,1dessdior,,,"spotify,soundcloud+musicbrainz",
VAGUE003,11e83fe5-7b9a-58dc-aacc-aa1c026db3d8,6dJ1iY51ZgNt93gelvdF3k,https://www.instagram.com/vague003/,vague003,,,,,https://soundcloud.com/vague003,vague003,,,,,"spotify,soundcloud+musicbrainz",
DEAD BLONDE,34cc716a-4fd3-11ea-95bc-549f35161576,4k0dbhJImJWSJf9PsH7H3z,https://www.instagram.com/dead__blonde/,dead__blonde,,,,,https://soundcloud.com/deadblonde-music,deadblonde-music,,,,,"spotify,soundcloud+musicbrainz",
Baby K,11e81bd2-7c10-88fe-b025-a0369fe50396,1TlELkGydPWokADoHCm4d5,https://www.instagram.com/babykmusic/,babykmusic,,,,,https://soundcloud.com/luhhkurt,luhhkurt,https://twitter.com/BABYKMUSIC,BABYKMUSIC,https://www.facebook.com/babykmusic,http://www.babyk.it/,"spotify,soundcloud+musicbrainz",
Josef Bratan,4a713b32-6029-4e8b-bf50-83354d1eda69,4RoVw3AbSvjr1KFpzjBZgA,,,,,,,https://soundcloud.com/josefbratan,josefbratan,,,,,"spotify,soundcloud",
SkyDxddy,6c896ff6-d809-11e8-8d99-549f35141000,2xe5FZM6bB4k1KhfTZBBSx,https://www.instagram.com/skydxddymusic/,skydxddymusic,https://www.tiktok.com/@skydxddymusic,skydxddymusic,,,https://soundcloud.com/skydxddy,skydxddy,,,https://www.facebook.com/skydxddymusic,,"spotify,soundcloud+musicbrainz",
ELIF,b13bd003-16e6-448c-8a52-1334e4ca60e8,65AzRSW0jKSs0WtttEXrOw,,,,,,,https://soundcloud.com/elifmusique,elifmusique,https://twitter.com/elifmusic,elifmusic,https://www.facebook.com/elif.official,http://www.elif-musik.de/,"spotify,soundcloud+musicbrainz",
PLAYAMANE,0d0ccefe-87ca-4876-a97c-c9c1023fd510,13itspgSHkUbOq03AhIyjS,https://www.instagram.com/playamxne/,playamxne,,,,,https://soundcloud.com/djplayamane,djplayamane,,,,,"spotify,soundcloud+musicbrainz",
Stunna Girl,2295986e-b8f8-11e8-922f-525400009efb,4eEkR7IDAXyGngHvnJZpdV,https://www.instagram.com/stunnagirl/,stunnagirl,,,,,https://soundcloud.com/stunna_girl,stunna_girl,,,,,"spotify,soundcloud+musicbrainz",
Wonderframe,11e83fed-8ca7-4cfe-80aa-a0369fe50396,5bzFXP4FjQKAwuiHJTsNp9,,,https://www.tiktok.com/@wonderframe,wonderframe,,,https://soundcloud.com/wonderframe,wonderframe,,,,,"spotify,soundcloud+musicbrainz",
