artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
8D Tunes,aa3c03ae-c963-11e8-8b9e-549f35141000,5fOzKeaM5PmZ2BcKKAtFeq,,,,,,,https://soundcloud.com/8dtunesofficial,8dtunesofficial,,,,,"spotify,soundcloud",
kirohta,bbe19b8d-0bfc-4e4c-9087-89285449df5e,3PXrisFNv2LkiFF2wuVY21,,,,,,,https://soundcloud.com/kirohta,kirohta,,,,,"spotify,soundcloud",
High Beam,fe3d05de-3771-11ea-bafb-549f35161576,6JlpA7oDmgLFpyEuwpX9Sr,,,,,,,https://soundcloud.com/high-beam-876324344,high-beam-876324344,,,,,"spotify,soundcloud",
Miss Monique,11e81bbe-f72d-88a2-a4af-a0369fe50396,29TpNOsTNYbLb6Xa10H0PR,,,,,,,https://soundcloud.com/alesia-arkusha,alesia-arkusha,,,,,"spotify,soundcloud",
Guaco,11e81bc9-1f47-0d7c-a1f7-a0369fe50396,5v3TYN6Mmi5vxV2uSOfXot,,,,,,,https://soundcloud.com/guaco-official,guaco-official,,,,,"spotify,soundcloud",
Roya,72904b7e-f891-11e8-bdcb-549f35141000,6OxEmD1kV3B1OhVjqWO9Zh,,,,,,,https://soundcloud.com/ohmyroya,ohmyroya,,,,,"spotify,soundcloud",
Stereo Mc's,0cbcb1fe-b8cf-11e8-a67c-525400009efb,1k8VBufn1nBs8LN9n4snc8,,,,,,,https://soundcloud.com/stereo-mcs,stereo-mcs,,,,,"spotify,soundcloud",
Dmnds,11e83fe5-f797-be20-9e50-aa1c026db3d8,0U3b0BjITtQHwjwBVtiGcO,,,,,,,https://soundcloud.com/dmndsmusic,dmndsmusic,,,,,"spotify,soundcloud",
Preetinder,52bcd406-f60c-11e9-a04c-549f35161576,1r8t9QJtZZL9OsSCG2qij9,,,,,,,https://soundcloud.com/preetinder-music,preetinder-music,,,,,"spotify,soundcloud",
Shop Boyz,11e81bc1-8c35-56d0-8b35-a0369fe50396,3v3clM1KQgVfpPjKJFPAmx,,,,,,,https://soundcloud.com/shop-boyz-official,shop-boyz-official,,,,,"spotify,soundcloud",
Soundverb,168a7c13-652d-4e0a-b6ec-e4d76732a586,3w2djoMmoqY5bpkArWBuyo,,,,,,,https://soundcloud.com/soundverb,soundverb,,,,,"spotify,soundcloud",
J. Worra,11e83fe8-a0c9-8f76-8099-aa1c026db3d8,4q0N3EI67tVnAeeaXbNQIj,,,,,,,https://soundcloud.com/jworra,jworra,,,,,"spotify,soundcloud",
NILXRO,7043d018-b728-4a6d-ad61-8e5ad2ddfa27,5uZ7rugsxiLvGlUpvB7TGG,,,,,,,https://soundcloud.com/nilxro-music,nilxro-music,,,,,"spotify,soundcloud",
Ayase,9d11a3a2-0ebb-11ea-9ecd-549f35161576,1S8OQ9SqlLdD9l4paaZMuZ,,,,,,,https://soundcloud.com/ayase-music,ayase-music,,,,,"spotify,soundcloud",
Bombay Bicycle Club,11e81bbf-aec7-dd46-b15a-a0369fe50396,3pTE9iaJTkWns3mxpNQlJV,,,,,,,https://soundcloud.com/bombay-bicycle-club,bombay-bicycle-club,,,,,"spotify,soundcloud",
Brutalismus 3000,96cd50d5-7fb7-475a-87ff-799f3c4bf633,6LtXxYMIiKSy2EGHnz1f5j,,,,,,,https://soundcloud.com/brutalismus-3000,brutalismus-3000,,,,,"spotify,soundcloud",
Goson,7949b405-4531-40b0-bf1f-3bf7f7899287,3b0TLzX6FkeQvv9daBtFBe,,,,,,,https://soundcloud.com/crrn21lw3mff,crrn21lw3mff,,,,,"spotify,soundcloud",
Dyland & Lenny,11e81bc9-639e-ca6e-90e4-a0369fe50396,6EiZOxfG8B5evnLH4KnJeF,,,,,,,https://soundcloud.com/dylandlenny,dylandlenny,,,,,"spotify,soundcloud",
Sunlike Brothers,11e86328-6ee4-7cce-95e5-a0369fe50396,6ag0HxAKmKQFDXVdt6FUVx,,,,,,,https://soundcloud.com/sunlikebrothers,sunlikebrothers,,,,,"spotify,soundcloud",
Noga Erez,11e81bca-f1a3-0176-9947-a0369fe50396,5VwCIS8jdx9ZHjApLFNrTZ,,,,,,,https://soundcloud.com/nogaerez,nogaerez,,,,,"spotify,soundcloud",
Dontcry,11e83fef-0a49-9f9e-8ac4-aa1c026db3d8,3vzJueN7TkCtYpz1myVmDU,,,,,,,https://soundcloud.com/lomascaroquecreoeldiablo,lomascaroquecreoeldiablo,,,,,"spotify,soundcloud",
Jamback,27c763fc-5384-4cfd-9f48-1715a352cf4c,7n5VjDNd00Hy0ZDEGn0erB,,,,,,,https://soundcloud.com/jambackmusic,jambackmusic,,,,,"spotify,soundcloud",
Yeule,11e81bbc-7e1d-9850-91da-a0369fe50396,1WZarnZpWEv7dDtjAETt4X,,,,,,,https://soundcloud.com/yeule,yeule,,,,,"spotify,soundcloud",
RuPaul,11e81bbc-5cbe-5eba-aa2e-a0369fe50396,2SdOKxC1sSxEyv8JYERaNe,,,,,,,https://soundcloud.com/rupaulofficial,rupaulofficial,,,,,"spotify,soundcloud",
Sailor & I,11e81bd1-4917-1054-99f3-a0369fe50396,2RZbJDQz3gwJppZzfbuxTx,,,,,,,https://soundcloud.com/sailorandi,sailorandi,,,,,"spotify,soundcloud",
Machine Girl,11e81bc3-48dc-3dd4-ad83-a0369fe50396,17Vw9uuOYB7XYjPt0LNFN0,,,,,,,https://soundcloud.com/machine-girl,machine-girl,,,,,"spotify,soundcloud",
Duit,a6581e6c-e7d0-4bc2-ac0e-c15f14df7156,6NUBt2nj5uT4iLLTIMRxra,,,,,,,https://soundcloud.com/du_it,du_it,,,,,"spotify,soundcloud",
GUNSHIP,11e81bbc-9eba-57e2-9056-a0369fe50396,3PALZKWkpwjRvBsRmhlVSS,,,,,,,https://soundcloud.com/gunshipmusic,gunshipmusic,,,,,"spotify,soundcloud",
Jauz,11e81bd2-2b5d-6008-85a5-a0369fe50396,5ttgIeUVka6FLyi00Uu5h8,,,,,,,https://soundcloud.com/jauzofficial,jauzofficial,,,,,"spotify,soundcloud",
Mandragora,11e81bbb-0c76-8528-bc6d-a0369fe50396,2AasvmwafZPTgQANaoLoQY,,,,,,,https://soundcloud.com/holasoynetobaby,holasoynetobaby,,,,,"spotify,soundcloud",
White Lies,11e81bc8-1f2c-e59c-a488-a0369fe50396,6ssXMmc5EOUrauZxirM910,,,,,,,https://soundcloud.com/whitelies,whitelies,,,,,"spotify,soundcloud",
Gang Speed,f03679e4-9d61-4d37-854f-010a6c1f2070,1DzFcEcSVtNBrQzemT1mWv,,,,,,,https://soundcloud.com/speed-gang-ent,speed-gang-ent,,,,,"spotify,soundcloud",
Holly,d81a5bbd-0b01-4011-8f0d-e3d81eab1cfc,0CEFCo8288kQU7mJi25s6E,,,,,,,https://soundcloud.com/hollyhollys,hollyhollys,,,,,"spotify,soundcloud",
Kickbait,bde31fbb-b221-48ce-8b10-e8ed91c695b5,07Lnw1KXCwVMNUTGciJImE,,,,,,,https://soundcloud.com/kickbait-sc,kickbait-sc,,,,,"spotify,soundcloud",
