artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Hammock,11e81bca-6c31-61d6-bdd7-a0369fe50396,0VOR7Ie9xUSb45fzIIVJQ1,,,,,,,,,,,,,spotify,
DJ Jorbs,5584ba6d-5cd0-40e8-b079-c4814717498c,0r1K98oSz7vI9oKEV7lPPZ,,,,,,,,,,,,,spotify,
Tiggy,11e81bc7-17a2-f998-95e1-a0369fe50396,5njuCYcgJr6mwdneeRAMNs,,,,,,,,,,,,,spotify,
The 8-Bit Big Band,11e88abc-bda0-f41c-a437-c81f66c9b203,5d1sgs6DwqUcHqQsvwStt2,,,,,,,,,,,,,spotify,
Padre Guilherme,18bcfd9d-ac7d-4cb3-a713-c3e6f699bea6,7Gl7M2tjlIWsDWYa061TWh,,,,,,,,,,,,,spotify,
DJ Cerla,11e81bca-75f5-e4da-a69c-a0369fe50396,06eoF4GbrkJoKJ3UsimzVq,,,,,,,,,,,,,spotify,
The Thrillseekers,11e81bc9-647e-4cb6-a2eb-a0369fe50396,1RYDKWzJnJtbTPYNsDswD5,,,,,,,,,,,,,spotify,
Léonie Pernet,11e81bc9-7694-b660-8dbf-a0369fe50396,5hGg5Xi5EqhkDooT7myKfC,,,,,,,,,,,,,spotify,
Syence,11e83fe4-e853-59fc-a4dd-aa1c026db3d8,4VfTgWhy9PKLJN3xKJcDqf,,,,,,,,,,,,,spotify,
Kon Kan,11e81bd1-abe5-403e-8db3-a0369fe50396,1c4WjNh9IM9AlX5FO9dIUc,,,,,,,,,,,,,spotify,
Felix Rösch,b3a9982c-d14e-11e9-85b7-549f35141000,5DN6qP3OzoKVYXF3o2KCXp,,,,,,,,,,,,,spotify,
Manan,cf8808d0-b8d1-11e8-9b94-525400009efb,6omm7OGZMQZ2XODf4JVKnQ,,,,,,,,,,,,,spotify,
