artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Somore,11e81bd3-3888-1358-b9c2-a0369fe50396,1erEuKt8YFKmHz3qC4LViw,,,,,,,https://soundcloud.com/somore,somore,,,,,"spotify,soundcloud",
V.Underground,11e83fe1-818f-f854-ba81-a0369fe50396,1nJvji2KIlWSseXRSlNYsC,,,,,,,https://soundcloud.com/vunderground-music,vunderground-music,,,,,"spotify,soundcloud",
Maduff,12c300f2-6b7c-11e9-88b0-e4434b16cb7a,3NGPj7GzddYbsriWpNw08K,,,,,,,https://soundcloud.com/maduffmusic,maduffmusic,,,,,"spotify,soundcloud",
kkbutterfly27xx,4e6064a1-925c-4d7c-83ac-2d3f3c78e426,10Ql0msZpTq98eDnRUqyqm,,,,,,,https://soundcloud.com/kkbutterfly27xx,kkbutterfly27xx,,,,,"spotify,soundcloud",
Emmanuel Santarromana,11e81bd1-7577-a726-a9bc-a0369fe50396,5FhrpySsLZJYo3wA28qkCU,,,,,,,https://soundcloud.com/emmanuelsantarromana,emmanuelsantarromana,,,,,"spotify,soundcloud",
Smartface,0939741c-c59b-11e8-8974-549f35141000,77X9A9UiAgiPubyPr7bWym,,,,,,,https://soundcloud.com/smartface-music,smartface-music,,,,,"spotify,soundcloud",
Ricky Eat Acid,11e81bd2-1880-24ca-bfcc-a0369fe50396,4BO8wK4OAaFsi6PSzs366S,,,,,,,https://soundcloud.com/rickyeatacid,rickyeatacid,,,,,"spotify,soundcloud",
Daph,9e95ad7a-a9eb-4706-9a01-65c3cab2c913,4nhvb6x9ZhPiYCzrHDNia9,,,,,,,https://soundcloud.com/will-daphtary,will-daphtary,,,,,"spotify,soundcloud",
shandr,22f59172-13c2-4d15-a0b9-5a65b85c84df,2DNdJPmAKrAOWKBTvyTsJU,,,,,,,https://soundcloud.com/shandrmusic,shandrmusic,,,,,"spotify,soundcloud",
Jurgen Vries,11e81bc2-0c84-938c-8eba-a0369fe50396,3CMfhOqeai5QgtAWMqrRjg,,,,,,,https://soundcloud.com/jurgen-vries,jurgen-vries,,,,,"spotify,soundcloud",
VINCINT,11e83fea-9fee-b638-aa1b-aa1c026db3d8,6glcVV5wCi1hU4nxqJItqd,,,,,,,https://soundcloud.com/vincint,vincint,,,,,"spotify,soundcloud",
Local Suicide,11e81bc8-85d9-3804-91d9-a0369fe50396,0oRegIGGmJDXVaVfgWuoz0,,,,,,,https://soundcloud.com/localsuicide,localsuicide,,,,,"spotify,soundcloud",
Manny Chu,de3ce58f-0ae4-470a-a2c6-f9cb8656f8e8,5cqGSR5Eyh5XSYtlSStmmF,,,,,,,https://soundcloud.com/mannychu-sc,mannychu-sc,,,,,"spotify,soundcloud",
DJ PLAYASTATION,72cf9f70-5a6e-4af7-a5a1-67a1ae40fdaa,2jjKAZBdR84ooANV1QxZMw,,,,,,,https://soundcloud.com/djplayastation,djplayastation,,,,,"spotify,soundcloud",
DJ Kazzanova,11e83fe0-20ac-7d6a-8c16-aa1c026db3d8,6ZuNngSMSRoIEUiEGntQZE,,,,,,,https://soundcloud.com/dj-kazzanova,dj-kazzanova,,,,,"spotify,soundcloud",
SKYND,e9d2d504-b8d0-11e8-8c27-525400009efb,3Ca8UhvMDcgM1zyfAZGw3M,,,,,,,https://soundcloud.com/skynd_music,skynd_music,,,,,"spotify,soundcloud",
DJ Lloyd Drop,7eda7e0b-b3ee-4058-835d-e28b669ce75a,7c2MCurNjdUxmlhxXe9qJS,,,,,,,https://soundcloud.com/dj-lloyd-drop,dj-lloyd-drop,,,,,"spotify,soundcloud",
People Safari,23d24b1d-2d8c-42ab-8910-8da4e07ce330,4iHmCfEwNugPXuVF2D523z,,,,,,,https://soundcloud.com/peoplesafari,peoplesafari,,,,,"spotify,soundcloud",
Chlär,0667aa56-4c32-11e9-9401-549f35141000,3P4vW5tzQvmuoNaFQqzy9q,,,,,,,,,,,,,spotify,
Simple Creatures,d4f59154-2067-11e9-ac38-549f35141000,4svozL97Y6aqWeZNJPqvsL,,,,,,,https://soundcloud.com/simplecreatures,simplecreatures,,,,,"spotify,soundcloud",
Jesse Rose,11e81bbd-232a-4230-af5b-a0369fe50396,45k3kmPVYYfmWOTZyby7cq,,,,,,,https://soundcloud.com/jesseroseofficial,jesseroseofficial,,,,,"spotify,soundcloud",
DJ Hazard,11e81bd1-e67b-b3f4-b996-a0369fe50396,04rhebO91K6xoiXE0XuDkh,,,,,,,https://soundcloud.com/djhazardofficial,djhazardofficial,,,,,"spotify,soundcloud",
Adam Jamar,6d04193f-3aa2-4f8c-9585-85aeead5e94e,2JeOvQ346ASVYi7eGB4V5N,,,,,,,https://soundcloud.com/adamjamar-music,adamjamar-music,,,,,"spotify,soundcloud",
Baby Alice,11e81bc0-c82c-ab3a-a2f0-a0369fe50396,17isEYpJlasy2wCvuTwmfL,,,,,,,https://soundcloud.com/babyaliceofficial,babyaliceofficial,,,,,"spotify,soundcloud",
Robin Hannibal,11e81bbf-14f4-fbae-b8a4-a0369fe50396,0qVb1coEo0OVOpP9kphf6U,,,,,,,https://soundcloud.com/robinhannibalofficial,robinhannibalofficial,,,,,"spotify,soundcloud",
Cem Akca,1c66766e-7948-11e9-9cc2-801844edfa71,5tUXHTmQlJZuaadb800TFh,,,,,,,https://soundcloud.com/cem-ak-a,cem-ak-a,,,,,"spotify,soundcloud",
Jikuru,42a03899-27a6-46e8-93c4-5035f5a9658d,2KV1oZF072xUfPJbNti3Gp,,,,,,,https://soundcloud.com/jikuru-music,jikuru-music,,,,,"spotify,soundcloud",
Neeza,dfe15d18-2265-462f-a393-b252458cba48,7afjvXGwEtEwhIHIjdQymg,,,,,,,https://soundcloud.com/mariyam-neeza,mariyam-neeza,,,,,"spotify,soundcloud",
Sam Binga,11e81bc1-1f46-5bfa-a869-a0369fe50396,2oyU4eToyQkxAFjkB3blsi,,,,,,,https://soundcloud.com/sambingamusic,sambingamusic,,,,,"spotify,soundcloud",
Xblaze,37729ec8-c242-11e8-82ea-525400009efb,3l22ah9mu4QDWC32wRBN9j,,,,,,,https://soundcloud.com/lil88xox,lil88xox,,,,,"spotify,soundcloud",
